,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort
29,895.2333333333333,511.1463333333335,476.4538333333333,0.27717609810228455,65.49233333333333
30,903.5666666666667,448.329,401.93729999999994,0.23924781914096646,70.13966666666666
31,782.6666666666666,759.8306666666667,170.6514666666667,0.37279714206985465,24.813333333333333
32,828.7,683.9789999999999,260.9603,0.3621071409836695,34.00866666666666
33,903.4666666666667,468.8763333333333,406.25196666666665,0.23746452617646943,65.01633333333334
34,829.1,680.276,251.69709999999998,0.3199805023322985,37.142
35,829.3,682.6193333333333,257.51563333333337,0.3484373234672314,32.97233333333333
36,923.9,401.424,741.6968000000002,0.2489018312909394,94.19466666666666
37,788.1666666666666,744.6633333333333,156.33553333333333,0.3551932088813571,22.304
38,899.7,467.5786666666666,423.38233333333335,0.24724864075867614,71.37433333333334
39,900.7,463.9416666666666,425.2459333333334,0.24670918372167064,59.78933333333334
40,865.7666666666667,564.1563333333332,260.46366666666665,0.2597305213965317,43.690333333333335
41,795.9,716.5853333333332,137.56826666666663,0.29914947851486773,23.948333333333334
42,901.3333333333334,478.82933333333335,411.4473666666666,0.24789836127546025,71.86133333333333
43,930.2333333333333,367.358,642.0797999999999,0.22381346718040251,113.57466666666664
44,825.0666666666667,694.4410000000001,269.6193333333334,0.3559453365171265,34.263333333333335
45,896.7333333333333,504.7173333333333,469.6390666666666,0.26943561445593384,68.70733333333334
46,825.6,690.7923333333332,265.0294,0.3668117304228885,32.636
47,901.3666666666667,457.7736666666666,415.5077333333334,0.24339680849608694,66.22533333333334
48,826.6,688.5783333333333,260.1114,0.35389165096187686,36.28066666666667
49,796.1666666666666,725.9066666666663,146.0293333333333,0.33056184647642833,20.60466666666667
50,851.9333333333333,568.2143333333333,495.26016666666663,0.10551453496127557,64.28833333333331
51,751.0333333333333,745.2839999999999,235.27203333333327,0.10715942282529212,35.604
52,776.3666666666667,732.3343333333336,352.41610000000003,0.13575273519376488,48.18833333333334
53,728.4333333333333,792.5600000000001,298.79686666666663,0.20070914342921004,36.85
54,907.7666666666667,432.1413333333333,780.7729333333332,0.10425789115322745,97.92666666666669
55,918.7333333333333,389.00300000000004,702.2061,0.0836929684980135,112.00166666666665
56,862.1333333333333,548.4056666666669,455.6977333333333,0.09334517971685613,66.41466666666665
57,677.1333333333333,868.6560000000001,193.8851,0.17660362001586408,27.615999999999996
58,854.2333333333333,562.4406666666667,491.2600999999999,0.1043497175257528,63.61633333333334
59,852.2333333333333,575.206,487.7564666666667,0.10286016433446349,70.62566666666665
60,793.7333333333333,691.8016666666666,305.31083333333333,0.10628277624837733,45.50333333333332
61,789.8,701.7493333333333,322.0706333333333,0.12389214075387282,47.79
62,786.7666666666667,711.3916666666665,329.9387666666666,0.12925439509244355,51.80899999999999
63,696.4333333333333,832.4680000000002,159.03773333333336,0.12257049118985944,27.577
64,768.0,743.8269999999998,364.4455,0.14214248121331352,41.27366666666665
65,866.8333333333334,522.8696666666666,435.9259666666667,0.08440040441817422,79.16366666666667
66,786.5,710.9443333333332,336.7494333333333,0.11824310257380824,52.806
67,741.3333333333334,763.8096666666669,261.7107333333333,0.14267353698228652,36.08733333333335
68,903.1333333333333,451.47500000000025,832.2022000000001,0.10966118330970344,95.24333333333334
69,919.8333333333334,382.9416666666666,692.0771,0.07781225485694693,107.67466666666668
70,851.9333333333333,576.0136666666668,493.5635,0.11393877679891182,71.92666666666668
71,911.4,420.0026666666666,760.7938333333333,0.09741205105976114,115.169
72,728.0,793.1913333333337,293.1131999999999,0.16593173594034555,38.668000000000006
73,799.0333333333333,679.935,300.58810000000005,0.10389155237514441,52.47933333333334
74,672.0666666666667,871.0740000000002,195.16443333333336,0.16874089463444902,22.997666666666667
75,839.5,602.128,519.1089666666666,0.11328562266679663,60.62433333333332
76,844.5,591.9473333333335,527.7141999999999,0.10455647788739877,61.34333333333333
77,857.2333333333333,556.508,480.83216666666664,0.0905467295414336,76.54533333333332
78,858.3333333333334,549.7503333333334,472.9858999999999,0.0907863576591076,67.14900000000002
79,848.7,582.4586666666668,502.3216666666667,0.12224930592868016,68.18833333333335
80,866.9333333333333,519.2506666666666,421.76866666666666,0.07555101439934074,73.37066666666665
81,678.1333333333333,869.3403333333333,199.84516666666667,0.19470741381303902,28.38166666666667
82,731.1,788.1310000000002,295.45793333333336,0.19782992836746724,37.73733333333334
83,865.3333333333334,533.1893333333335,424.4203999999999,0.08179815213760656,67.758
84,735.5,780.9343333333333,282.2197666666667,0.148591803836451,41.004333333333335
85,731.9333333333333,787.2583333333332,290.04423333333324,0.18482924444542018,36.39966666666666
86,907.7666666666667,426.39133333333336,761.5202666666667,0.10325590143617645,96.5073333333333
87,681.9666666666667,858.607,181.09920000000005,0.17946742420824474,25.36266666666667
88,859.9333333333333,540.6196666666667,446.47426666666667,0.08395217538986152,74.69033333333333
89,860.6333333333333,537.4533333333334,445.74576666666667,0.0853197079930764,62.27966666666667
90,796.3666666666667,676.4613333333334,279.62563333333327,0.08457907076456514,46.63233333333335
91,699.1,830.0303333333333,156.8415333333333,0.11809613564216105,27.034
92,863.8666666666667,538.6759999999998,432.5974999999999,0.09303399576800085,75.00066666666665
93,921.8,377.1706666666666,668.0159333333335,0.07648661158113726,117.74066666666668
94,723.4666666666667,799.173333333333,308.9775666666666,0.18574323494813835,38.28833333333333
95,850.7,575.2556666666667,496.00536666666665,0.11427509631366926,71.85166666666667
96,725.8333333333334,796.7399999999999,300.1431000000001,0.2031875659264513,36.227666666666664
97,863.1666666666666,527.9713333333335,435.9542666666666,0.08000324312593923,69.248
98,731.7666666666667,790.8320000000001,295.28763333333336,0.18641064794398257,40.43500000000001
99,691.1333333333333,842.9660000000003,168.44466666666668,0.154566380771951,23.159333333333336
100,852.7666666666667,573.4846666666667,493.6861,0.10887221940657361,64.26833333333332
101,756.3333333333334,745.2793333333334,233.03036666666665,0.10969789241738637,35.41866666666667
102,779.8333333333334,734.5839999999997,350.3824,0.13849942904238147,48.03133333333332
103,730.6,795.3336666666667,297.6863333333333,0.2026697176530372,36.79966666666667
104,908.5333333333333,431.80199999999996,778.7207333333333,0.10579719374669645,98.01733333333333
105,919.4666666666667,388.06966666666665,704.4296333333333,0.08614937648756113,112.37766666666667
106,860.2,552.7369999999999,453.6833666666668,0.09492488186950614,66.26966666666667
107,682.4666666666667,870.3096666666668,191.7701,0.1794261965923683,27.434000000000005
108,857.4,561.8066666666667,490.6551666666667,0.10685642050270686,63.602666666666664
109,854.0666666666667,574.5840000000001,486.4009666666667,0.10536349272859756,70.70100000000001
110,796.3333333333334,693.4723333333334,303.4587666666667,0.10923794642619035,45.29233333333333
111,793.1,702.8206666666667,320.6474,0.12637388748266834,47.617333333333335
112,791.1333333333333,708.8080000000001,328.2926333333333,0.13297702700691516,51.676666666666655
113,699.1,837.1666666666666,157.6378999999999,0.1253424989715029,27.415333333333344
114,773.6,744.5290000000001,361.1618333333334,0.14316205841818233,41.23733333333334
115,868.2333333333333,524.5643333333334,434.8061666666666,0.08738506616731,79.07
116,791.5666666666667,708.6443333333334,333.4295333333333,0.12159530571592171,52.57699999999999
117,749.5333333333333,760.9339999999999,258.9884666666667,0.14623050675539226,35.905
118,903.4333333333333,452.586,828.3120999999999,0.1119983651737534,95.32833333333333
119,920.2666666666667,383.08399999999995,690.9510666666667,0.07993097749352192,107.77966666666666
120,853.6333333333333,575.3026666666666,491.1913999999999,0.11603309809152768,71.868
121,912.9333333333333,418.6373333333333,759.8827666666665,0.1000306267273656,115.23933333333335
122,731.4666666666667,792.874,290.53603333333325,0.1681797966063333,38.504333333333335
123,800.8666666666667,687.1463333333334,299.5123,0.10613154458968657,52.32666666666667
124,678.5333333333333,873.9883333333332,193.5429,0.17138332350113133,22.877333333333343
125,844.2666666666667,600.216,517.1502333333333,0.1155526336036771,60.58233333333333
126,846.7333333333333,593.529,526.8702999999999,0.10767375310785547,61.32033333333332
127,859.0,558.3279999999999,479.2660666666665,0.09327677860869522,76.58433333333333
128,861.0333333333333,550.0269999999999,472.5629,0.09350086258877198,67.281
129,851.3666666666667,582.2413333333335,501.09563333333335,0.12421530723609712,68.24933333333333
130,865.6666666666666,526.4023333333333,421.9662666666667,0.07815704778536568,73.44166666666665
131,682.0333333333333,870.8143333333334,198.93803333333338,0.19637188243899514,28.316
132,734.3666666666667,789.3676666666667,293.1190666666668,0.2000387395681214,37.589666666666666
