,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort
176,803.6,491.93000000000006,438.2659333333334,0.23596008765914084,50.41266666666665
177,960.5333333333333,186.61800000000008,482.45949999999993,0.15393341928903856,77.431
178,816.5333333333333,455.06600000000003,396.93559999999997,0.21580149655768038,56.09766666666668
179,957.7,192.06900000000002,503.58390000000014,0.18420652875248408,69.88666666666668
180,912.8333333333334,274.85699999999997,388.99796666666674,0.16850017413096227,67.73633333333333
181,806.7333333333333,527.934,185.06876666666668,0.30746540017679463,27.202000000000005
182,856.6333333333333,428.6013333333333,274.61156666666665,0.2981071947057323,36.27300000000001
183,928.0333333333333,235.97866666666667,395.5141,0.16142881053317687,63.56133333333332
184,886.2,370.62600000000003,276.0486666666667,0.23500701497311025,41.00533333333333
185,869.0,405.45500000000004,277.7397666666667,0.2761595449055611,35.940333333333335
186,962.6,176.925,718.5712666666665,0.17409519020630299,91.09566666666667
187,790.5333333333333,538.5026666666668,167.46120000000002,0.2946700708445939,23.887000000000004
188,954.6,190.84333333333336,436.01909999999987,0.1566221672837976,73.43433333333333
189,966.4666666666667,158.05,451.97813333333335,0.1456606891437842,63.568
190,911.1,284.4393333333334,272.08450000000005,0.16467550770777428,45.67666666666666
191,762.5,566.4316666666668,142.64119999999997,0.24070442918929558,24.817666666666675
192,951.7333333333333,188.96899999999997,422.4363666666667,0.15914589307042165,73.85333333333331
193,971.9333333333333,131.6893333333333,638.8644333333333,0.1407762670620752,113.32400000000001
194,919.2,307.11699999999996,306.63963333333334,0.26185912111097365,39.836999999999996
195,950.2666666666667,205.58266666666665,487.4890333333333,0.18245503853250034,71.57600000000001
196,739.0,605.1283333333332,252.7823333333333,0.3436374588206236,30.782333333333334
197,939.6,221.23333333333332,417.3322,0.15788641442456147,66.56266666666667
198,839.1,459.8196666666666,269.4839333333333,0.29537802347166014,37.931666666666665
199,818.7666666666667,496.28666666666675,158.00883333333334,0.26093080308447,22.42033333333333
200,895.3666666666667,314.78,454.1803666666666,0.13918666958712003,59.207333333333324
201,787.5,496.62700000000007,214.41126666666668,0.15723918005239892,32.885999999999996
202,884.5,356.57966666666664,339.5881666666667,0.16918192809626567,47.09266666666668
203,877.6666666666666,377.69,285.22766666666655,0.24490884133790505,36.550666666666665
204,893.3333333333334,305.82,673.3682333333334,0.14563545888923396,83.78966666666665
205,922.9333333333333,240.55999999999997,616.8133333333334,0.11402504841452137,98.29199999999997
206,957.9666666666667,170.04866666666666,447.4566666666667,0.10314246159731312,66.11500000000001
207,805.6333333333333,515.358,186.04156666666665,0.23377305242274285,27.108
208,874.8666666666667,346.6599999999999,440.0491333333333,0.14366480319832425,57.12299999999998
209,893.1,311.8226666666667,451.3651,0.13519535781891895,65.34433333333332
210,763.0666666666667,518.7443333333333,265.3559333333333,0.1656722320161535,39.54133333333332
211,884.9666666666667,341.4053333333334,307.6577666666666,0.15232300825291123,46.043333333333315
212,897.3333333333334,328.0263333333333,325.0856666666668,0.1577118618550296,51.59333333333334
213,808.7,483.7803333333334,156.27333333333334,0.1663707393671067,27.29866666666667
214,857.8,402.224,341.29326666666657,0.18202857268171638,39.19633333333333
215,853.8666666666667,367.158,386.14106666666675,0.1265606055596191,69.67699999999999
216,705.9333333333333,609.1223333333334,287.15003333333334,0.19416999778087843,44.48566666666667
217,748.9666666666667,558.3263333333332,231.3167,0.21082014418031894,32.06100000000001
218,969.5666666666667,168.13233333333338,805.7998333333333,0.11955690977358809,93.61833333333335
