,Replication,"((0.0, <SelectAgentsBy.RANDOM: 0>), False)"
0,0,"([62, 50, 51, 1, 98, 1, 4, 5, 2, 55, 82, 38, 99, 12, 47, 87, 4, 23, 81, 88, 53, 5, 22, 66, 61, 51, 7, 49, 63, 68, 36, 35, 82, 7, 44, 85, 7, 82, 13, 49, 5, 53, 1, 9, 85, 67, 3, 19, 86, 64, 20, 74, 15, 51, 19, 91, 10, 9, 40, 3, 70, 8, 18, 22, 24, 48, 73, 3, 26, 34, 9, 67, 1, 45, 39, 64, 54, 5, 86, 6, 75, 85, 3, 5, 14, 50, 18, 96, 65, 5, 70, 96, 29, 92, 15, 69, 8, 22, 77, 79, 6, 75, 33, 7, 37, 96, 10, 41, 9, 92, 4, 7, 73, 79, 20, 3, 2, 78, 68, 48, 5, 59, 81, 27, 40, 0, 2, 99, 66, 26, 0, 37, 79, 93, 5, 77, 38, 96, 78, 70, 98, 74, 4, 100, 80, 45, 17, 77, 39, 16, 66, 1, 98, 8, 55, 98, 49, 85, 22, 96, 40, 64, 57, 1, 98, 95, 8, 64, 74, 89, 29, 88, 5, 36, 73, 62, 14, 5, 58, 40, 53, 15, 84, 30, 87, 53, 68, 89, 11, 4, 4, 46, 14, 1, 1, 3, 75, 5, 18, 96, 57, 3, 4, 74, 7, 6, 25, 28, 46, 79, 33, 15, 4, 10, 79, 30, 30, 60, 2, 2, 5, 66, 79, 43, 47, 49, 60, 94, 14, 44, 7, 81, 54, 72, 84, 56, 51, 69, 88, 77, 52, 48, 92, 22, 73, 74, 4, 6, 10, 0, 19, 40, 1, 29, 34, 40, 6, 98, 13, 1, 39, 70, 8, 8, 9, 63, 0, 78, 82, 0, 26, 63, 85, 50, 20, 6, 89, 7, 9, 0, 68, 40, 9, 62, 52, 7, 38, 55, 6, 65, 71, 99, 40, 67, 53, 36, 37, 82, 72, 46, 43, 49, 61, 82, 45, 75, 88, 8, 24, 51, 3, 36, 97, 87, 10, 57, 9, 11, 25, 73, 77, 21, 60, 8, 8, 64, 69, 58, 28, 86, 96, 8, 9, 6, 39, 91, 29, 1, 62, 31, 13, 34, 84, 2, 41, 31, 22, 19, 94, 86, 39, 72, 76, 78, 35, 10, 3, 73, 2, 8, 38, 2, 4, 9, 42, 85, 29, 47, 69, 37, 68, 37, 3, 13, 5, 9, 4, 33, 99, 20, 67, 48, 43, 13, 47, 26, 25, 40, 49, 35, 1, 27, 50, 29, 4, 5, 97, 40, 1, 94, 22, 30, 3, 67, 32, 2, 68, 41, 1, 10, 97, 32, 83, 84, 52, 83, 38, 46, 82, 8, 19, 20, 87, 10, 44, 60, 52, 57, 34, 35, 10, 56, 43, 5, 47, 67, 66, 61, 46, 58, 64, 19, 5, 7, 63, 87, 10, 24, 90, 59, 100, 78, 44, 51, 60, 9, 55, 18, 6, 95, 46, 30, 62, 76, 99, 38, 100, 51, 70, 70, 52, 5, 14, 54, 82, 5, 51, 7, 22, 4, 49, 87, 61, 7, 13, 2, 72, 93, 74, 1, 0, 98, 5, 2, 3, 0, 47, 90, 34, 2, 78, 96, 14, 7, 65, 2, 37, 35, 13, 45, 10, 39, 51, 80, 94, 65, 46, 94, 8, 3, 7, 57, 6, 70, 47, 85, 90, 46, 50, 57, 69, 29, 34, 64, 25, 82, 84, 68, 18, 77, 82, 18, 87, 7, 100, 19, 11, 2, 59, 61, 78, 2, 6, 86, 44, 24, 61, 2, 19, 50, 77, 1, 53, 5, 58, 32, 3, 51, 4, 71, 5, 87, 15, 19, 97, 1, 60, 8, 88, 38, 98, 44, 8, 71, 60, 66, 90, 37, 36, 47, 4, 28, 49, 5, 4, 73, 25, 20, 94, 81, 67, 7, 4, 92, 89, 35, 56, 31, 48, 30, 64, 60, 97, 71, 10, 14, 89, 34, 56, 56, 3, 5, 68, 26, 34, 65, 0, 1, 10, 61, 35, 6, 10, 36, 1, 0, 40, 76, 73, 61, 0, 10, 56, 83, 78, 12, 77, 8, 15, 6, 24, 36, 0, 2, 2, 85, 3, 78, 54, 51, 100, 81, 3, 8, 77, 2, 0, 0, 55, 22, 93, 35, 2, 33, 60, 80, 87, 1, 26, 30, 5, 1, 6, 6, 55, 56, 78, 10, 95, 10, 82, 4, 8, 38, 46, 12, 47, 67, 17, 78, 98, 52, 8, 9, 10, 82, 86, 80, 75, 5, 6, 47, 56, 0, 32, 35, 48, 6, 6, 94, 18, 31, 9, 0, 0, 82, 52, 91, 89, 86, 59, 15, 7, 0, 0, 9, 24, 47, 56, 35, 9, 8, 8, 58, 65, 45, 45, 28, 67, 62, 42, 44, 80, 71, 50, 58, 62, 5, 40, 6, 12, 31, 54, 78, 32, 8, 4, 22, 71, 82, 18, 8, 33, 41, 1, 88, 18, 63, 44, 3, 43, 57, 99, 21, 58, 45, 90, 8, 2, 7, 7, 0, 95, 38, 21, 2, 0, 60, 1, 78, 51, 50, 8, 69, 97, 98, 43, 46, 54, 2, 3, 8, 55, 99, 92, 99, 37, 53, 6, 33, 7, 97, 40, 35, 85, 13, 90, 77, 4, 7, 12, 39, 13, 76, 16, 92, 0, 6, 67, 26, 9, 3, 56, 51, 63, 15, 21, 4, 21, 5, 44, 5, 60, 55, 1, 56, 9, 50, 38, 8, 9, 1, 49, 28, 28, 30, 1, 96, 98, 2, 67, 64, 56, 92, 18, 5, 75, 8, 4, 79, 83, 12, 2, 5, 63, 24, 0, 51, 7, 60, 48, 13, 7, 35, 54, 81, 62, 23, 60, 94, 5, 92, 66, 7, 9, 22, 96, 25, 4, 73, 9, 13, 22, 10, 64, 41, 90, 10, 93, 0, 11, 71, 53, 92, 5, 74, 44, 94, 24, 5, 7, 0, 88, 25, 53, 76, 1, 14, 88, 29, 1, 20, 10, 67, 36, 83, 52, 4, 32, 22, 54, 17, 65, 92, 4, 99, 0, 88, 4, 25, 34, 38, 54, 95, 14, 70, 49, 5, 0, 86, 67, 9, 41, 89, 85, 8, 83, 10, 65, 59, 6, 34, 96, 60, 52, 1, 1, 41, 8, 2, 44, 71, 27, 10, 71, 1, 64, 56, 14, 66], [10.080721750423345, 8.575572700606354, 10.43721330672772, 1, 22.17153116816859, 1, 4.839618251176925, 5, 3.580942598861361, 11.988601072829626, 9.299643621349794, 9.494131498299744, 92.30917653197841, 8.334439519062341, 11.661519463609059, 12.603439775649276, 5.54849597096952, 9.764503468603717, 8.992043557137192, 11.085543497799424, 10.069832603740965, 5.3292632507865045, 9.265887978987163, 8.160169475591074, 11.536382397008929, 11.392084037797217, 7, 19.248077861235735, 10.547273944085726, 11.841912779457516, 8.241094545938818, 8.616162069611303, 6.623095941900685, 7.8490249931681015, 8.143120071879373, 10.872121782531043, 6.1023821089158385, 11.874924002567239, 11.00719735025883, 10.593577351083491, 5, 8.693893392472058, 1, 9, 9.640268147399558, 9.762858198364274, 3, 9.436207057093553, 9.794446975161396, 15.617663482527004, 9.21482415337768, 6.12139149807389, 9.101150367132096, 7.927098516874334, 10.622847527419145, 8.791905284009317, 8.658102532575876, 9, 8.936903740368168, 4.286352398579071, 11.56468003519433, 8, 18.682008619646858, 7.766823817875871, 9.805242924044327, 10.638590990511323, 9.195720826507713, 5.0839547796215685, 11.324687918592867, 18.274347303468733, 9, 19.0148397409787, 1, 7.390442394502451, 11.731793110148864, 11.488747984828327, 6.969856963396805, 10.616803052370733, 8.690806376836866, 6, 8.833466003244245, 8.223408497363598, 3, 6.486381298514744, 12.543931072856607, 11.037561410069982, 7.9427838577626, 6.938048998018179, 6.972343472668041, 6.105690700035763, 15.082360674418807, 13.264724934707397, 10.28438299147835, 14.230900387481155, 10.283713218406954, 13.010167970995377, 8, 8.611219156147627, 9.036874814377377, 8.120925689031253, 6, 6.580451241787022, 10.037003120989727, 9.10770073977206, 7.360932347980922, 14.332324767215182, 10, 8.578216438485546, 9, 9.877515876697895, 4, 7, 12.443461669476758, 13.139001748654836, 12.612785408260631, 3.9640492496580704, 4.190126675458711, 17.4829133101273, 13.464437249313463, 25.749960229508297, 5, 15.731239672986751, 9.369595643336675, 14.536491873590556, 13.829714185872549, 0, 2, 97.20103935999774, 5.358767248849864, 9.941917324439599, 0, 9.356978541434936, 5.487753037962254, 25.94884253998565, 5.860786164489602, 23.748558459121654, 11.03837355921079, 25.2665275074704, 5.8934548917471234, 11.137741978575308, 93.37291846617659, 17.081824540279356, 4, 93.90831562457308, 10.992583806612165, 14.485216670715852, 10.21637714347723, 7.6516522818013, 10.069199389212297, 11.355831999833793, 7.885946421918205, 1, 3.2889245600324153, 5.942026690107162, 6.7215287629313885, 79.99719675768982, 9.770257498889002, 5.8517026103762015, 12.213772106553739, 81.67987686843912, 33.06640990150659, 11.219694384439329, 8.631596258598039, 3.3010461684630164, 10.187684541710587, 23.3369748776337, 8, 7.009711073334745, 11.905250664965749, 12.879327460000246, 10.295021632201431, 8.745817134878134, 5, 5.89456524648987, 12.129037828797165, 54.887996925948265, 15.13691393548444, 5, 11.03883041740711, 10.870860387213025, 11.345866283452963, 8.503816294577412, 11.091287311185658, 10.098772758549206, 11.663849460873756, 10.568846689831867, 9.924752669100691, 10.900811364432508, 12.339141730532255, 4, 6.438558383260682, 11.62705718511659, 8.392926622813988, 1, 3.0454692273367963, 4.507300413722741, 10.231427601740233, 5.609491385525186, 5.449365085822293, 11.40845327226123, 8.647011895222242, 3, 4, 13.796799175587035, 6.912886575183238, 6, 9.763606487006292, 10.292071579784851, 13.643784013894768, 19.63253718070465, 7.9824570606410115, 10.40513788337287, 4, 10.460078341199551, 8.565457613690446, 5.847754251490168, 66.43266444345124, 10.74027076792783, 2.8695537558772184, 3.162942391134075, 6.056532753433885, 8.575403999731524, 9.92475592207095, 9.486045921003182, 11.41379478752117, 30.05235754364491, 13.351283820121957, 11.035384509968347, 12.219247553769339, 14.345845314408676, 7, 10.45960036328922, 11.580035211143597, 12.787618864544816, 11.271168529843807, 6.667392316302782, 7.880439022237013, 7.865671752656347, 9.31015682524493, 4.506054919612763, 14.822987884454205, 20.919420748546663, 8.307981680836383, 17.164745258776993, 9.121360407842223, 12.231505163509246, 4.5283713322980725, 14.749712406589216, 10, 0, 7.034401753947499, 5.350761315028264, 1, 18.627742052741983, 17.13481289582956, 6.70911701868035, 6.814335811394181, 15.043722160142943, 11.498718523708806, 3.1730943283908153, 9.804592838831608, 5.691431966791486, 9.72267247063781, 8, 9, 21.427895977324052, 0, 8.23225432023395, 5.518419011216587, 0, 9.082307596584354, 8.055511628830965, 11.098298448988405, 7.2164834295019205, 6.922464821700475, 6, 40.90113761566065, 7.457541432402057, 9, 0, 16.829105933632093, 11.220469893384312, 12.848216883554255, 5.548097669438092, 5.452904048718214, 7, 12.312059303403638, 20.39617754918074, 6, 8.141808597581997, 20.21106368356821, 92.1172362486384, 9.835542596576566, 14.005341668608677, 8.806273698059874, 12.916188044249495, 5.576421376074352, 15.152039079899579, 10.115465847462241, 82.04939618621569, 11.586178388313245, 6.339352716407208, 12.789272215910135, 11.025946226400636, 5.451131300978939, 10.150813692622162, 9.324073242112805, 12.902152097644752, 10.427764541355266, 17.75030400258156, 4.345959430710108, 8.477288895175676, 9.27058386685014, 12.545894576333247, 10, 89.84099257495254, 9.353156905918118, 6.666766377213156, 12.400611979507776, 12.96612321221125, 11.073504871149565, 10.325373594773032, 8.443902271309696, 8.518161988090394, 8.742265149388535, 7.321658110973481, 14.434925195179073, 9.9794856603771, 12.865449618235681, 10.744704838670604, 20.481895606571715, 8, 9, 6, 20.539599155169036, 15.883083204556225, 10.053382846352724, 1, 10.702545114264838, 11.021088236394544, 36.96539139828687, 7.392264162903097, 11.228999113280983, 2.4801208991722814, 13.812612235211452, 5.566901824670159, 24.82568673292445, 14.652416956394797, 8.604868690715309, 7.465628311471666, 7.148213427510775, 10.246891784200166, 13.8514762766728, 10.074369357297574, 10.731125834442855, 10, 4.296033880436246, 12.064793596485329, 2, 8, 7.443351086217237, 5.780728685963235, 4, 9, 15.74702798279292, 8.901862809302816, 4.669540417216822, 7.636062004017953, 9.009979062359463, 10.37989360412229, 10.596647305733589, 13.428624290962556, 3, 8.48885571983574, 5, 6.114373958155772, 4, 11.520198769343393, 9.794423865490028, 12.47328556895457, 9.587120526828715, 7.781427092473712, 10.990092969322195, 4.9232018658059085, 35.04564166447301, 21.481976313458915, 14.600424967921054, 8.291180987183063, 5.696689566379937, 15.536532216489814, 1, 9.204734609581672, 8.840794240940097, 21.71895010587507, 4, 5.809718021499178, 11.525507137163965, 12.378413181004719, 1, 10.868464909017547, 5.027222151035285, 14.577214886272408, 3, 10.821919146141154, 13.1210290074684, 2, 14.848978181033123, 6.299610468758507, 1, 10, 13.55099967878546, 10.212889844817305, 23.875350239592372, 5.653118702951429, 11.707632625886141, 17.38718775096601, 6.240220768806309, 7.7100121470159655, 80.40389274973542, 8, 11.708544534157854, 8.930529296830017, 8.685195772649198, 10, 5.85265435706305, 9.366144548110322, 8.40894789693819, 8.209250430618885, 7.464917227395302, 15.588460220429127, 6.005183745030601, 10.355843666101192, 15.129674314739646, 5, 6.897553541595235, 9.88308878869646, 10.588313164870415, 71.55521700967705, 16.333624276580977, 5.250267708166959, 6.101306720055915, 10.422887726439237, 5, 7, 9.823598696963144, 11.090751535849295, 8.674023156789914, 12.738976759691209, 7.147842235837185, 6.233688125465551, 96.4012306698689, 12.275001707430778, 9.078902169134484, 8.89987242784825, 15.579167560755161, 9, 7.329529320427941, 11.795259177781825, 6, 29.76756728646183, 11.807031422926016, 12.6417546109239, 7.887660435173105, 10.828231112465371, 90.7503522365732, 12.054766884910078, 98.11112225062135, 10.227480362686237, 13.97851808621227, 11.559984191999606, 5.742423294381233, 6.50858891502405, 7.324878567715596, 14.27296119122803, 13.932463119548878, 5, 7.81145939846577, 7, 12.832887419197332, 3.725425994198852, 51.63953802524444, 11.658722302408744, 15.508822399193136, 7, 12.950384405858893, 2, 7.339963205453844, 13.022525451226455, 20.896534366761912, 2.4323658774174475, 0, 9.737993138514252, 5, 2, 5.557064532413908, 0, 5.284979162977974, 4.126297541756032, 50.52534018778299, 3.6754347851153044, 9.626056352836928, 92.04017617206169, 6.844494958355688, 6.545195398646797, 10.410613831148408, 2, 11.299126127684561, 15.27878368520969, 12.130783044921985, 11.462275448122266, 10, 12.68504090552853, 7.156062517326577, 9.035849882411815, 16.270888412079337, 13.35299779161097, 9.913795066746546, 5.3815625073670015, 8, 5.440622954420558, 20.312858596188335, 19.0668871114221, 6, 59.830497804864144, 14.06583107110804, 5.58698404831648, 14.37585801044428, 16.72436488623071, 4.845536537871214, 6.718139231577407, 10.775910291791908, 6.284970800362411, 3.9023744083233343, 14.715340467160141, 11.536975008317867, 8.872709959175062, 10.81212574303236, 17.924818566196365, 14.946171104924527, 13.580814342674758, 16.982959382108973, 13.750649089721922, 12.658990556289385, 7, 9.593165027146767, 17.860239337231086, 11.54489423980444, 2.975503555574721, 32.33366884168482, 12.044542130042919, 8.114011981462212, 3.436460729074715, 7.5016370489462485, 7.730601562214911, 9.882596737572404, 5.400276020519013, 12.842185366643832, 2, 14.232153299239464, 9.378517877374795, 18.64189613097339, 1, 5.217866617158897, 5, 20.998492533796483, 10.811809489002608, 3, 7.204309802823038, 4, 4.77580526121241, 3.3828311751977007, 8.02688174127607, 12.487050466020074, 6.293410054357693, 9.2459776750567, 1, 15.339920964988972, 8, 11.741030259714893, 12.702162944198486, 91.4233901737961, 12.70417904961534, 8, 8.513459887001595, 47.52112595041617, 8.188794627863134, 4.764340271863556, 6.4467333051217315, 16.10036102899933, 4.189423186142256, 4, 13.34934062795664, 10.209697849153986, 5, 4, 13.195170212513691, 8.311190492517285, 15.796655310083372, 91.18259292130867, 10.813022078642977, 11.434803905147367, 7, 4, 89.98907919203599, 14.42577920936909, 31.418667749984277, 8.520764381721932, 12.63902665501144, 11.501033329774945, 12.26883382278243, 11.7795776522502, 8.53901488681354, 15.91736189886142, 16.618572446834317, 5.171445297568234, 8.60906343095962, 14.945556685678147, 11.304366674175412, 12.721176547313501, 8.545648661232557, 3, 7.096465427865546, 12.956093470262001, 6.139574465029472, 7.258035348429639, 7.257421266100228, 0, 2.906688799956231, 11.795347970685285, 6.392754630571555, 8.426174735140362, 6, 10, 7.178238804091284, 1, 0, 12.052583933292764, 18.744493509671795, 80.75948568356952, 12.759127252953585, 1.267695289485661, 10, 9.0437187122629, 10.814758326420082, 8.824139816327262, 6.620998116863008, 10.904146231127674, 8, 12.070209022920292, 6, 7.832873509095367, 4.461339661805591, 0, 2, 2, 12.42575632614089, 3, 6.5222207967831185, 13.803316538074018, 4.030340846610464, 97.76609049045958, 11.37839041498036, 3, 8.033114090342643, 9.988228925011077, 2, 0.9339032468905893, 0, 21.128255801263276, 3.7579977470425665, 26.041471506307108, 11.715498978191892, 2, 28.56598071871932, 17.979700672058154, 12.805852674979343, 18.372131133550194, 1, 10.626924820933938, 6.08649457937152, 10.512202501423872, 1, 9.807388082762913, 7.547566159726066, 7.586533479477501, 10.246315932575849, 5.010743943280665, 10, 18.56930020694245, 11.211663695550968, 3.9703629016807196, 4, 7.460708050233789, 3.8567246712925294, 9.67932547949965, 4.938072895020939, 13.837101345204688, 16.20023866017777, 13.25865999529596, 5.973057517199229, 7.127914173586349, 7.279529181893077, 8, 9, 10, 17.94054867821084, 10.971667414055796, 7.310112744728944, 15.019157091503704, 5, 6, 11.8068003476216, 8.381360948807359, 1.048833715406966, 5.45620862541698, 18.849905183219843, 15.897464052890243, 6, 6, 12.11994902316836, 10.148930085597637, 8.414040731912639, 9, 0, 0, 6.812644057663213, 10.657659247116488, 7.74210852430698, 3.263064778713473, 13.790698306076544, 8.819274761111187, 11.946927467192191, 7, 0, 0, 13.35497255375327, 10.444576017380204, 12.601182574322289, 15.825412921267617, 5.942685669610016, 9, 6.556203422205073, 9.451864893010704, 9.902851950256066, 12.967500117609216, 13.955627334963083, 9.197314236610696, 9.47606894805363, 15.863759145277852, 6.444898730639698, 10.272401601999027, 12.469648429675651, 62.39182110724405, 4.433740330385536, 12.988900121521134, 12.669953897175606, 12.173557708929325, 5, 7.76390828559844, 6, 10.201087127173178, 10.788955719917757, 13.470581876672727, 13.126905180467356, 11.340626300264871, 8, 4, 82.30806829858683, 10.473305214222917, 8.816621472231802, 12.922313378916698, 8, 67.25167691801383, 7.193874571745435, 1, 14.808725308920874, 9.077730303341717, 9.461196753515392, 8.304905732300368, 3, 17.046659902915017, 7.597296237588113, 83.3059032216971, 9.394126303858199, 8.399187883068919, 11.614761083617664, 17.553165960597664, 8.70349008555823, 2, 7, 7, 4.605379710097432, 73.95588899277628, 13.297028479350415, 28.60804164961975, 2, 0, 6.313062861171226, 1.5508858969510246, 13.235818607028653, 14.863525422822336, 11.14948937961214, 8, 17.867598878737038, 15.4428665850846, 20.730929349798554, 8.705060432045336, 8.150302488371615, 13.46307393190881, 2, 3, 8, 30.696957259828856, 52.35681982047586, 18.055511892744846, 3.690418793364813, 13.52344233437113, 9.487770215594383, 5.291624956629896, 11.36430848509207, 10.043976122980427, 7.4494915752075315, 17.107220576710038, 11.148359613884887, 12.484223251931345, 3.803562126362769, 6.316280321923206, 13.718421482598332, 4, 7.946525494108984, 9.91738198447899, 5.411740698265466, 10.70832508134272, 18.791422286552283, 7.3661430896221844, 17.33658804862133, 0, 6, 7.699869848053499, 6.515196206330754, 9, 4.411046242668349, 5.260336676389409, 14.353588055179982, 11.089472815575135, 5.542685942126595, 9.999275247573998, 4, 10.702878742910386, 6.828933333124167, 10.147012135203726, 5, 11.259246415309203, 15.126975499665976, 1, 13.667869730020488, 11.363125099103344, 8.81874496800527, 16.341436211204538, 8, 9, 4.621366789920066, 7.086310769566564, 6.210627943867452, 8.550141931353721, 12.61220740055761, 1, 9.832158688717513, 96.54552447932915, 2, 8.073085662119261, 8.056261810054853, 13.497793725970764, 4.9956399569097005, 11.155304918604457, 6.482366877700254, 12.501977733245043, 8, 4, 13.560915849370126, 4.39583832222245, 34.89867052347893, 2, 6.178880048486562, 8.216030508029943, 14.540212400514891, 0, 6.931325295764828, 7, 13.263362412592837, 7.120392495799593, 7.825933160114344, 7, 10.993776515524518, 11.803042784252787, 10.964223149460254, 10.619816800164982, 10.204339320323568, 12.717233117623422, 5.804950348295498, 5, 12.16734741878966, 9.535154400359463, 7, 9.085904689182987, 24.93128641073859, 5.750193902627966, 8.798918973913505, 4, 8.20261796751712, 9, 13.047125410025291, 15.706585831452882, 10, 5.4584771373458, 14.422312099897498, 13.824779328951486, 10, 16.07338203185163, 0, 3.6609300554407906, 5.532748387357172, 5.619756179258144, 12.118277588293301, 5, 9.082071520124819, 36.00732207717729, 8.659878703071692, 11.47157663537347, 5, 7.739519897037148, 0, 7.606457135800298, 11.713122786274447, 9.06434401069442, 9.125695138904977, 1, 13.36143265518456, 7.167073008305195, 7.828922464965766, 1.6064950593684326, 14.686815497467167, 10, 4.7043516470815, 8.27856112794435, 11.503443809622715, 18.821980758811073, 4, 6.1419156222825615, 13.807564609140975, 9.668318420508013, 11.172727100107839, 9.303332075801492, 88.6187813548815, 4, 93.55873709044052, 0, 11.819852174135491, 5.4325677213102495, 6.7121235164175905, 4.734723952234808, 10.932965926229555, 13.224311935084653, 6.423510285194833, 5.764496649998797, 14.002868259408606, 6.692967517012783, 5, 0, 5.425240835933703, 12.285823022034856, 9, 23.03016042616813, 18.796646087457894, 5.744951684007744, 8, 19.708993161549834, 10, 10.558920679661796, 80.22439372580631, 6, 69.41478488539448, 16.16936253015297, 10.325462416668968, 12.076011266529342, 2.109194051503623, 1, 18.24071950800529, 8, 2, 9.584164818307698, 10.234867049910147, 11.595580975737834, 21.859776013868004, 9.371304074837502, 2.7834939715863705, 9.662580388596886, 11.770483559169746, 13.034212097168544, 7.613220002252406])"
