,Replication,"((0.0, <SelectAgentsBy.RANDOM: 0>), True)","((0.0, <SelectAgentsBy.RANDOM: 0>), False)","((0.1, <SelectAgentsBy.RANDOM: 0>), True)","((0.1, <SelectAgentsBy.RANDOM: 0>), False)","((0.25, <SelectAgentsBy.RANDOM: 0>), True)","((0.25, <SelectAgentsBy.RANDOM: 0>), False)","((0.9, <SelectAgentsBy.RANDOM: 0>), True)","((0.9, <SelectAgentsBy.RANDOM: 0>), False)"
0,0,8.06208360893806,11.891419338033728,10.316379194605304,8.770179416848784,11.687711660987958,11.655659758557093,8.097612867502043,9.005408790380386
1,1,10.625336264088531,12.625222939911296,13.460247069913393,12.970032487243607,10.017350086304894,14.037912424269095,10.711863720052172,7.639066820060293
2,2,11.267317836808871,10.64404884932948,8.98749154576231,10.5009814472862,4.263947226950137,9.838956885613946,8.405908196343233,4.620518324256665
3,3,9.306396439579494,8.043622839147574,8.44735695108605,8.154170013644773,10.247084196254924,13.75119888982178,8.73551480406968,8.724703130348843
4,4,8.93418175864334,12.551775215270375,10.546899717364354,11.56762841806217,8.849652055268827,12.347465872830796,4.568775181050441,7.915295674270048
5,5,9.213844028108277,7.702602336059847,7.564348119126535,10.229434410782432,9.174186545291796,12.84430744588495,11.126616421256394,10.703855313315216
6,6,9.272734973335751,8.767737273506192,7.339549576235463,12.267308684918511,10.107361229316126,7.521479132084437,9.468544109702542,10.162440665528472
7,7,5.559473726044921,13.145723888874478,10.700827321003388,11.049557946608815,4.310314193128001,11.138896491318008,7.7513780344826415,10.449914544662391
8,8,7.752978523465508,9.042138200158455,8.100731518412985,9.269160769765207,9.602812036847482,9.409238109650857,2.8265340166954545,11.184221512018446
9,9,11.06435186939828,12.412789940316074,8.905830314260534,11.766128160395112,11.218439394650446,11.50214257400743,8.152616198837705,12.795627855451905
10,10,6.323434904926209,12.567580837158374,7.453961418233398,5.2266820945701795,6.494992629749419,14.550835398795869,8.23797252158392,6.251201569621543
11,11,10.664256139150204,15.115349937060117,9.708360958118512,13.51359654992082,11.472165640785178,12.408289315625936,9.98103278042391,7.5665344435373925
12,12,7.58355942952317,10.854283328277191,10.941258778445054,13.265175418995042,9.811658910134305,10.228804469441279,10.78322425400171,10.356738473563048
13,13,11.909306619967246,13.503938851924907,4.814189949683417,11.0015364271244,7.387814497133235,12.70572133575753,5.139653467640308,11.32597457832636
14,14,11.806809204909925,12.231229552775318,10.107405341266208,4.52909895520942,11.123873851889662,7.833556880407727,8.56376758540354,8.268061683686305
15,15,7.1693532852793425,15.071753918297368,8.862977504956945,12.04753670850166,10.086607570439647,6.880004635146911,11.00480814870292,7.21731606425724
16,16,9.963027200105259,7.315108078497289,9.225754159908718,8.951352649722097,8.97913281194753,10.474719363887417,10.797421101064629,12.755280850358716
17,17,9.061805779991325,10.36266253647242,10.632569368871764,7.7769111515277345,10.46773382710488,13.822694136760248,11.37713674773753,11.582334456845096
18,18,10.812215663275303,9.995825709800819,9.23700820017298,7.65110103630596,8.766743279505931,12.705819698579738,8.683440502862823,9.534059658990763
19,19,6.80034981837759,9.618143752345809,10.805869480846226,11.44714241291851,4.017108314570294,3.202983926202215,8.8971458218764,7.553363613650404
20,20,6.786953190919576,7.873108996721761,9.077992567166383,7.87852302771293,8.865590585140005,8.095439949561495,9.195069264027865,9.580531311908999
21,21,6.539856897263384,13.175341264266812,8.020262886476594,9.85302016313338,3.8627459441999648,8.635885592029297,10.881240311247232,7.930972649010847
22,22,11.240027452707011,8.351222787722783,8.159042046216186,8.081272818703852,10.623359005247181,11.38946347159392,8.66622018140221,8.669518949971952
23,23,9.012533565638243,9.065012089842874,13.618779252607709,12.357719727402717,9.11821711926224,11.467782784156697,11.300958492592713,7.424063283552222
24,24,10.12197396442081,8.184153624431033,8.856236010645105,13.78637521075818,6.679307134888511,8.117735659119816,13.113934734109947,8.96142438817646
25,25,4.461656425460021,14.888932916066409,10.803772002741901,11.326766584613232,10.084525175562241,10.183530024748315,8.324337629042205,11.271899571475608
26,26,11.288244959297828,8.092616129665437,4.014940321835944,12.872503865755412,12.203193562813077,12.653012075284487,11.153383908367708,8.013128865663646
27,27,9.317175970477251,7.314620467038054,7.593246125668756,12.192716714440756,12.384165341352947,13.417161405789713,9.183165340755693,9.76748257207391
28,28,8.05018595238051,14.210321290621089,8.854742956666094,9.512211934270816,7.674590854267159,12.693338619050458,8.578386763828334,9.773271545864617
29,29,8.804471553682738,9.081167950894546,11.238821719514334,7.894879510600518,8.03748501209202,11.177068054307362,7.855321113286244,12.356729155676163
30,30,9.341271270063544,11.098917160722259,6.699688698538992,6.734159023349058,10.798244958599739,10.700552219146772,10.101209130313372,11.417612284094474
31,31,9.09406553926189,10.822161618527154,12.685585099658084,10.295627219233808,10.177557573031159,9.914217729913638,10.34108136688296,6.401537435445896
32,32,8.70951544651222,10.965703583771358,7.863085288218933,7.360145118720354,14.018928563380406,9.608989767644054,8.139166768651855,9.371171391935306
33,33,8.707620596257605,14.413317073530251,9.415960234736438,6.106610968985883,7.005387941380121,9.981910302947973,8.846381331959883,6.8664900713183314
34,34,9.738614501757489,12.012947647392458,10.611460619401527,7.454424599343255,7.062981550205329,10.183396022388223,10.531034921420748,9.078342406924357
35,35,13.14905595773859,5.589717477309833,7.217914465266176,13.281310710209574,3.166516982797809,9.21860139269861,10.334774368076225,11.24339365559753
36,36,7.81365826780241,10.966337220944816,9.945750366961605,7.7619431017277805,7.815744531096094,12.838975821165171,10.032623276867817,11.73304333258789
37,37,8.307660492973632,11.269406888059088,11.095089417544031,7.703217423273678,4.444983894425846,13.329443415085116,11.154550682397648,13.334459567628087
38,38,6.851391967840129,11.325350465345103,7.3249872598305785,5.168101997848176,10.453191662890852,10.59604735016515,11.62587312925345,9.307668661237017
39,39,8.997433395936206,10.414600027654053,9.005317670886953,5.927326695637447,8.830339455363138,10.601380530257714,11.587783292103296,10.364602022443307
40,40,5.846129479155749,14.046920327119416,12.573239496978395,10.635180790629263,8.181085727882802,8.731588869261913,10.185423021706242,7.845337391295061
41,41,10.152447630914509,11.554061605260586,8.820313388981155,11.077439877372974,12.35306877119578,12.921014010970566,7.639772605535505,10.434328899821544
42,42,7.009628495984508,15.289239951915874,9.582269403391976,8.453092882227573,4.174781102846836,9.965526013711504,8.235458197588692,10.752314086842361
43,43,11.517301684935681,9.13324933477891,10.838295793228106,7.195126109363635,9.069779460494665,13.403403321783657,9.756538863131347,9.377963127819378
44,44,10.904501285879803,12.013215075624075,10.315943106530362,10.564056273131492,9.655416603492895,9.894450986625955,8.863118660270992,11.564746749301868
45,45,11.686711943344712,11.285651284219561,4.73889656533148,11.594146964703747,13.430563644778843,13.226187172647201,10.388599302901369,7.629401609864253
46,46,8.885626192176915,11.076760155821802,9.3107874483727,10.214214991396318,5.9530265910814535,11.537691735767787,10.943339871750531,12.366111033683929
47,47,10.488584502117462,7.9495609912426985,6.043182478788914,12.554548535145855,10.99990928386594,6.832455857323517,10.641888764762378,10.75430430554946
48,48,12.01424320183547,12.391705933837969,5.89988372357319,12.734608876866815,11.166157214576472,10.646387111240898,7.413313087206134,10.759454748075598
49,49,13.595932560416607,13.34833043552839,9.310990988297007,10.448980426622548,9.833816279315485,10.29696798008294,12.09046066793303,8.112227041847667
