,Unnamed: 0,belief_metric_threshold,n_edges,ratio_normal_user,mean_normal_user,mean_disinformer,high_media_lit,deffuant_mu,sampling_p_update,n_posts_estimate_similarity,del_t,mlit_select,rank_punish,rank_t,strikes_t,scenario,policy,model
14212,14212,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,2.0,9.0,4.0,4.0,reference,40348,MisinfoPy
14248,14248,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,2.0,10.0,4.0,4.0,reference,40384,MisinfoPy
14320,14320,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,1.0,4.0,4.0,reference,40456,MisinfoPy
14356,14356,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,2.0,4.0,4.0,reference,40492,MisinfoPy
14392,14392,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,3.0,4.0,4.0,reference,40528,MisinfoPy
14428,14428,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,4.0,4.0,4.0,reference,40564,MisinfoPy
14464,14464,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,5.0,4.0,4.0,reference,40600,MisinfoPy
14500,14500,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,6.0,4.0,4.0,reference,40636,MisinfoPy
14536,14536,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,7.0,4.0,4.0,reference,40672,MisinfoPy
14572,14572,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,8.0,4.0,4.0,reference,40708,MisinfoPy
14608,14608,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,9.0,4.0,4.0,reference,40744,MisinfoPy
14644,14644,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,3.0,10.0,4.0,4.0,reference,40780,MisinfoPy
14716,14716,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,1.0,4.0,4.0,reference,40852,MisinfoPy
14752,14752,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,2.0,4.0,4.0,reference,40888,MisinfoPy
14788,14788,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,3.0,4.0,4.0,reference,40924,MisinfoPy
14824,14824,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,4.0,4.0,4.0,reference,40960,MisinfoPy
14860,14860,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,5.0,4.0,4.0,reference,40996,MisinfoPy
14896,14896,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,6.0,4.0,4.0,reference,41032,MisinfoPy
14932,14932,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,7.0,4.0,4.0,reference,41068,MisinfoPy
14968,14968,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,8.0,4.0,4.0,reference,41104,MisinfoPy
15004,15004,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,9.0,4.0,4.0,reference,41140,MisinfoPy
15040,15040,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,4.0,10.0,4.0,4.0,reference,41176,MisinfoPy
15112,15112,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,1.0,4.0,4.0,reference,41248,MisinfoPy
15148,15148,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,2.0,4.0,4.0,reference,41284,MisinfoPy
15184,15184,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,3.0,4.0,4.0,reference,41320,MisinfoPy
15220,15220,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,4.0,4.0,4.0,reference,41356,MisinfoPy
15256,15256,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,5.0,4.0,4.0,reference,41392,MisinfoPy
15292,15292,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,6.0,4.0,4.0,reference,41428,MisinfoPy
15328,15328,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,7.0,4.0,4.0,reference,41464,MisinfoPy
15364,15364,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,8.0,4.0,4.0,reference,41500,MisinfoPy
15400,15400,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,9.0,4.0,4.0,reference,41536,MisinfoPy
15436,15436,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,5.0,10.0,4.0,4.0,reference,41572,MisinfoPy
15508,15508,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,1.0,4.0,4.0,reference,41644,MisinfoPy
15544,15544,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,2.0,4.0,4.0,reference,41680,MisinfoPy
15580,15580,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,3.0,4.0,4.0,reference,41716,MisinfoPy
15616,15616,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,4.0,4.0,4.0,reference,41752,MisinfoPy
15652,15652,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,5.0,4.0,4.0,reference,41788,MisinfoPy
15688,15688,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,6.0,4.0,4.0,reference,41824,MisinfoPy
15724,15724,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,7.0,4.0,4.0,reference,41860,MisinfoPy
15760,15760,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,8.0,4.0,4.0,reference,41896,MisinfoPy
15796,15796,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,9.0,4.0,4.0,reference,41932,MisinfoPy
15832,15832,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,6.0,10.0,4.0,4.0,reference,41968,MisinfoPy
15904,15904,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,1.0,4.0,4.0,reference,42040,MisinfoPy
15940,15940,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,2.0,4.0,4.0,reference,42076,MisinfoPy
