,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,n_seeds
0.5,945.0,147.64,268.0115,0.19257354713983543,41.195,5
0.5,936.0,156.095,257.783,0.20313950104858505,38.614999999999995,5
0.5,937.5,152.555,260.0935,0.1936270581959643,37.32,5
0.5,933.0,161.88,270.2165,0.2066948617651635,37.775,5
0.5,926.0,170.225,255.3955,0.21361340163571516,35.59,5
0.5,936.0,154.31,269.786,0.1947984487045755,39.085,5
0.5,929.0,167.765,269.0865,0.20533735885115606,35.370000000000005,5
0.5,939.0,156.07999999999998,269.38599999999997,0.2025695031273878,38.34,5
0.5,934.0,158.185,264.2765,0.20563850743188594,38.400000000000006,5
0.5,944.0,146.67000000000002,266.824,0.1861789744328629,37.83,5
0.5,926.0,178.075,294.591,0.2214030708133258,39.585,5
0.5,943.0,151.63,267.9175,0.19727149014856685,38.644999999999996,5
0.5,929.0,162.61,256.7975,0.1981196948223971,37.165,5
0.5,928.5,170.76,279.629,0.21575056219533484,39.21,5
0.5,937.0,158.75,271.7835,0.2028666162342255,38.62,5
0.5,942.0,156.27499999999998,290.275,0.2024033335663567,40.655,5
0.5,933.0,156.835,258.6655,0.20401113855537406,38.375,5
0.5,931.0,165.64,272.943,0.2127314468920825,37.785,5
0.5,938.5,155.97,281.2135,0.1968661030281288,38.57,5
0.5,932.5,163.245,268.499,0.2026659957304483,38.485,5
0.5,934.0,164.055,276.7885,0.2076491141894263,38.565,5
0.5,935.0,158.425,260.668,0.203157581367332,37.915,5
0.5,923.0,174.015,261.885,0.21679735332702754,37.45,5
0.5,926.0,176.78,285.305,0.21713682559134,37.47,5
0.5,944.0,150.43,259.3415,0.188155390332797,39.095,5
0.5,931.0,173.62,285.453,0.21410463454104028,39.16,5
0.5,933.0,155.745,269.6095,0.19284717318780575,38.89,5
0.5,930.5,161.86,266.05150000000003,0.20240316786248974,37.22,5
0.5,939.0,152.84,260.07399999999996,0.1950058664907727,37.58,5
0.5,925.0,170.385,268.299,0.2200906176682197,38.66,5
0.5,931.0,160.4,262.2885,0.20226217283931525,36.915,5
0.5,938.0,155.64,265.2155,0.1976457727233235,38.405,5
0.5,933.0,160.91,259.017,0.1960608393354365,38.144999999999996,5
0.5,935.0,158.57,274.644,0.20688484046382336,39.45,5
0.5,937.0,152.145,256.011,0.1915104359792501,37.724999999999994,5
0.5,937.0,154.49,261.07849999999996,0.19657914691104283,38.14,5
0.5,928.0,162.385,265.4785,0.20574202506017863,37.315,5
0.5,940.0,148.29000000000002,265.31399999999996,0.19149132968783267,39.555,5
0.5,924.0,166.075,248.2025,0.2096329959614105,38.105000000000004,5
0.5,936.0,164.45999999999998,283.93600000000004,0.21006771155682163,38.215,5
0.5,930.0,160.405,274.262,0.19838416592156025,37.835,5
0.5,931.0,165.08999999999997,267.093,0.2103138468133649,37.525,5
0.5,927.0,175.7,258.8505,0.2197611635026745,37.370000000000005,5
