,Unnamed: 0,belief_metric_threshold,n_edges,ratio_normal_user,mean_normal_user,mean_disinformer,high_media_lit,deffuant_mu,sampling_p_update,n_posts_estimate_similarity,del_t,mlit_select,rank_punish,rank_t,strikes_t,scenario,policy,model
4029,4029,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,0.0,100.0,10.0,50.0,30.0,reference,56301,MisinfoPy
12726,12726,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,20.0,100.0,10.0,30.0,0.0,reference,64998,MisinfoPy
17094,17094,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,30.0,100.0,10.0,50.0,0.0,reference,69366,MisinfoPy
21452,21452,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,40.0,100.0,10.0,50.0,20.0,reference,73724,MisinfoPy
25801,25801,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,50.0,100.0,10.0,40.0,10.0,reference,78073,MisinfoPy
